Year,Week,Resort,Visitors,Region,Capacity,Base_Elevation,Lifts,Is_Holiday_Week,Is_Peak_Season,Is_COVID_Period,Is_School_Holiday,Avg_Max_Temp,Avg_Min_Temp,Total_Rainfall,Snow_Making_Days,Ideal_Snow_Days,Snow_Preservation_Days,Snow_Accumulation,Comfortable_Days,Temp_Variability,Extreme_Weather_Days,Utilization_Rate,Visitors_per_Lift,Is_Outlier
2022,12,Falls Creek,44959,VIC,8500,1600,15,False,False,True,False,2.585714285714286,-2.642857142857143,38.800000000000004,3.0,1.0,5.0,222.0,5.0,5.228571428571429,0.0,5.289294117647059,2997.266666666667,False
2022,12,Mt. Buller,44775,VIC,10000,1805,20,False,False,True,False,2.9857142857142853,-1.9285714285714286,23.4,3.0,0.0,5.0,66.0,5.0,4.914285714285714,0.0,4.4775,2238.75,False
2022,12,Selwyn,9077,NSW,4000,1614,8,False,False,True,False,5.8999999999999995,-0.7571428571428571,16.400000000000002,2.0,0.0,3.0,124.0,3.0,6.6571428571428575,0.0,2.26925,1134.625,False
2022,12,Thredbo,49543,NSW,12000,1370,15,False,False,True,False,0.5285714285714286,-5.057142857142857,24.8,5.0,1.0,7.0,246.0,7.0,5.585714285714286,0.0,4.128583333333333,3302.866666666667,False
2022,12,Perisher,65716,NSW,15000,1720,47,False,False,True,False,4.442857142857143,-4.314285714285715,50.6,2.0,0.0,4.0,506.0,4.0,8.757142857142858,0.0,4.381066666666666,1398.212765957447,False
2022,12,Charlotte Pass,3644,NSW,1500,1765,4,False,False,True,False,,,,,,,,,,,2.429333333333333,911.0,False
2022,13,Mt. Baw Baw,4750,VIC,5000,1460,7,True,False,True,True,4.8,-1.5142857142857145,60.4,1.0,0.0,3.0,180.0,3.0,6.314285714285715,0.0,0.95,678.5714285714286,False
2022,13,Mt. Stirling,609,VIC,2000,1400,0,True,False,True,True,,,,,,,,,,,0.3045,609.0,False
2022,13,Mt. Hotham,29398,VIC,8000,1750,14,True,False,True,True,3.8,0.6,0.4,0.0,0.0,1.0,0.0,1.0,3.1999999999999997,0.0,3.67475,2099.8571428571427,False
2022,13,Falls Creek,35811,VIC,8500,1600,15,True,False,True,True,3.2714285714285714,-2.414285714285714,41.8,2.0,0.0,6.0,296.0,6.0,5.685714285714285,0.0,4.213058823529412,2387.4,False
2022,13,Mt. Buller,30766,VIC,10000,1805,20,True,False,True,True,4.285714285714286,-1.6142857142857143,36.4,2.0,0.0,4.0,0.0,4.0,5.8999999999999995,0.0,3.0766,1538.3,False
2022,13,Selwyn,6969,NSW,4000,1614,8,True,False,True,True,7.357142857142857,0.9000000000000001,12.0,0.0,0.0,1.0,0.0,1.0,6.457142857142857,0.0,1.74225,871.125,False
2022,13,Thredbo,37838,NSW,12000,1370,15,True,False,True,True,3.314285714285714,-3.728571428571428,24.400000000000002,2.0,0.0,6.0,210.0,6.0,7.042857142857143,0.0,3.1531666666666665,2522.5333333333333,False
2022,13,Perisher,49749,NSW,15000,1720,47,True,False,True,True,6.142857142857143,-2.357142857142857,22.400000000000002,0.0,0.0,2.0,0.0,2.0,8.5,0.0,3.3166,1058.4893617021276,False
2022,13,Charlotte Pass,2794,NSW,1500,1765,4,True,False,True,True,,,,,,,,,,,1.8626666666666667,698.5,False
2022,14,Mt. Baw Baw,3009,VIC,5000,1460,7,True,False,True,True,3.8,-0.2714285714285714,38.8,2.0,0.0,3.0,144.0,3.0,4.071428571428571,0.0,0.6018,429.85714285714283,False
2022,14,Mt. Stirling,357,VIC,2000,1400,0,True,False,True,True,,,,,,,,,,,0.1785,357.0,False
2022,14,Mt. Hotham,21856,VIC,8000,1750,14,True,False,True,True,,,4.4,0.0,0.0,0.0,0.0,0.0,,0.0,2.732,1561.142857142857,False
2022,14,Falls Creek,30281,VIC,8500,1600,15,True,False,True,True,2.8714285714285714,-1.4142857142857144,38.4,1.0,0.0,7.0,20.0,7.0,4.285714285714286,0.0,3.562470588235294,2018.7333333333333,False
2022,14,Mt. Buller,21896,VIC,10000,1805,20,True,False,True,True,2.9857142857142853,-0.457142857142857,86.60000000000001,1.0,0.0,7.0,70.0,7.0,3.442857142857143,1.0,2.1896,1094.8,False
2022,14,Selwyn,5298,NSW,4000,1614,8,True,False,True,True,7.1571428571428575,1.0857142857142856,34.800000000000004,0.0,0.0,1.0,0.0,1.0,6.071428571428571,0.0,1.3245,662.25,False
2022,14,Thredbo,28277,NSW,12000,1370,15,True,False,True,True,2.7714285714285714,-2.6285714285714286,30.599999999999998,2.0,0.0,7.0,100.0,7.0,5.3999999999999995,0.0,2.3564166666666666,1885.1333333333334,False
2022,14,Perisher,37395,NSW,15000,1720,47,True,False,True,True,4.685714285714285,-1.8571428571428572,23.4,1.0,0.0,4.0,68.0,4.0,6.542857142857144,0.0,2.493,795.6382978723404,False
2022,14,Charlotte Pass,2038,NSW,1500,1765,4,True,False,True,True,,,,,,,,,,,1.3586666666666667,509.5,False
2022,15,Mt. Baw Baw,2262,VIC,5000,1460,7,False,False,True,False,2.7142857142857144,-1.4000000000000001,56.6,4.0,0.0,4.0,534.0,4.0,4.114285714285715,0.0,0.4524,323.14285714285717,False
2022,15,Mt. Stirling,85,VIC,2000,1400,0,False,False,True,False,,,,,,,,,,,0.0425,85.0,False
2022,15,Mt. Hotham,18981,VIC,8000,1750,14,False,False,True,False,,,28.2,0.0,0.0,0.0,0.0,0.0,,0.0,2.372625,1355.7857142857142,False
2022,15,Falls Creek,26821,VIC,8500,1600,15,False,False,True,False,0.9714285714285714,-2.9285714285714284,40.2,5.0,1.0,7.0,370.0,7.0,3.9,0.0,3.155411764705882,1788.0666666666666,False
2022,15,Mt. Buller,19427,VIC,10000,1805,20,False,False,True,False,1.2857142857142858,-2.3285714285714287,40.0,4.0,0.0,7.0,186.0,7.0,3.6142857142857143,0.0,1.9427,971.35,False
2022,15,Selwyn,4557,NSW,4000,1614,8,False,False,True,False,5.328571428571429,-0.2857142857142857,54.0,0.0,0.0,3.0,0.0,3.0,5.614285714285714,0.0,1.13925,569.625,False
2022,15,Thredbo,24771,NSW,12000,1370,15,False,False,True,False,0.5714285714285714,-4.4714285714285715,31.2,5.0,1.0,7.0,312.0,7.0,5.042857142857143,0.0,2.06425,1651.4,False
2022,15,Perisher,32777,NSW,15000,1720,47,False,False,True,False,3.4857142857142853,-3.342857142857143,106.0,3.0,0.0,5.0,952.0,5.0,6.828571428571428,1.0,2.1851333333333334,697.3829787234042,False
2022,15,Charlotte Pass,1829,NSW,1500,1765,4,False,False,True,False,,,,,,,,,,,1.2193333333333334,457.25,False
2023,1,Mt. Baw Baw,1218,VIC,5000,1460,7,False,False,False,False,5.271428571428571,2.2285714285714286,64.2,1.0,0.0,3.0,174.0,3.0,3.042857142857143,0.0,0.2436,174.0,False
2023,1,Mt. Stirling,54,VIC,2000,1400,0,False,False,False,False,,,,,,,,,,,0.027,54.0,False
2023,1,Mt. Hotham,5318,VIC,8000,1750,14,False,False,False,False,3.4857142857142853,1.2285714285714284,126.60000000000001,2.0,0.0,3.0,242.0,3.0,2.257142857142857,1.0,0.66475,379.85714285714283,False
2023,1,Falls Creek,7332,VIC,8500,1600,15,False,False,False,False,4.071428571428571,1.7,123.0,2.0,0.0,3.0,294.0,3.0,2.3714285714285714,1.0,0.8625882352941177,488.8,False
2023,1,Mt. Buller,10172,VIC,10000,1805,20,False,False,False,False,3.657142857142857,1.2857142857142858,175.6,3.0,0.0,4.0,460.0,4.0,2.3714285714285714,1.0,1.0172,508.6,False
2023,1,Selwyn,1591,NSW,4000,1614,8,False,False,False,False,7.214285714285714,3.0285714285714285,43.4,0.0,0.0,2.0,0.0,2.0,4.185714285714285,0.0,0.39775,198.875,False
2023,1,Thredbo,8545,NSW,12000,1370,15,False,False,False,False,4.0,0.39999999999999986,94.0,2.0,0.0,3.0,434.0,3.0,3.6000000000000005,0.0,0.7120833333333333,569.6666666666666,False
2023,1,Perisher,11226,NSW,15000,1720,47,False,False,False,False,6.471428571428571,0.9142857142857143,76.8,1.0,0.0,2.0,508.0,2.0,5.557142857142858,1.0,0.7484,238.85106382978722,False
2023,1,Charlotte Pass,605,NSW,1500,1765,4,False,False,False,False,,,,,,,,,,,0.4033333333333333,151.25,False
2023,2,Mt. Baw Baw,2458,VIC,5000,1460,7,True,False,False,True,2.3428571428571425,-0.5857142857142856,28.400000000000002,2.0,0.0,7.0,232.0,7.0,2.9285714285714284,0.0,0.4916,351.14285714285717,False
2023,2,Mt. Stirling,82,VIC,2000,1400,0,True,False,False,True,,,,,,,,,,,0.041,82.0,False
2023,2,Mt. Hotham,8241,VIC,8000,1750,14,True,False,False,True,1.3,-1.85,19.2,1.0,0.0,1.0,164.0,1.0,3.5,0.0,1.030125,588.6428571428571,False
2023,2,Falls Creek,7029,VIC,8500,1600,15,True,False,False,True,0.4571428571428572,-1.5142857142857142,51.0,7.0,0.0,7.0,510.0,7.0,1.9714285714285715,0.0,0.8269411764705883,468.6,False
2023,2,Mt. Buller,12397,VIC,10000,1805,20,True,False,False,True,1.0,-1.4000000000000001,73.0,4.0,0.0,7.0,216.0,7.0,2.4,0.0,1.2397,619.85,False
2023,2,Selwyn,1932,NSW,4000,1614,8,True,False,False,True,3.314285714285714,0.6,32.6,2.0,0.0,4.0,218.0,4.0,2.7142857142857144,0.0,0.483,241.5,False
2023,2,Thredbo,10240,NSW,12000,1370,15,True,False,False,True,-0.14285714285714285,-2.6285714285714286,9.6,6.0,0.0,7.0,96.0,7.0,2.4857142857142853,0.0,0.8533333333333334,682.6666666666666,False
2023,2,Perisher,13577,NSW,15000,1720,47,True,False,False,True,1.8285714285714287,-1.3714285714285714,47.8,4.0,0.0,7.0,456.0,7.0,3.2,0.0,0.9051333333333333,288.8723404255319,False
2023,2,Charlotte Pass,741,NSW,1500,1765,4,True,False,False,True,,,,,,,,,,,0.494,185.25,False
2023,3,Mt. Baw Baw,7129,VIC,5000,1460,7,False,False,False,False,0.32857142857142857,-3.0285714285714285,47.2,5.0,0.0,7.0,450.0,7.0,3.357142857142857,0.0,1.4258,1018.4285714285714,False
2023,3,Mt. Stirling,422,VIC,2000,1400,0,False,False,False,False,,,,,,,,,,,0.211,422.0,False
2023,3,Mt. Hotham,18549,VIC,8000,1750,14,False,False,False,False,,,5.4,0.0,0.0,0.0,0.0,0.0,,0.0,2.318625,1324.9285714285713,False
2023,3,Falls Creek,16737,VIC,8500,1600,15,False,False,False,False,-0.3857142857142856,-3.9,6.2,6.0,1.0,7.0,20.0,7.0,3.5142857142857147,0.0,1.9690588235294118,1115.8,False
2023,3,Mt. Buller,23839,VIC,10000,1805,20,False,False,False,False,-0.5714285714285714,-3.985714285714286,2.4,7.0,1.0,7.0,24.0,7.0,3.414285714285714,0.0,2.3839,1191.95,False
2023,3,Selwyn,4120,NSW,4000,1614,8,False,False,False,False,2.8000000000000003,-1.5857142857142856,55.6,3.0,0.0,6.0,246.0,6.0,4.385714285714285,0.0,1.03,515.0,False
2023,3,Thredbo,21673,NSW,12000,1370,15,False,False,False,False,-1.1142857142857143,-4.8428571428571425,14.0,7.0,2.0,7.0,140.0,7.0,3.7285714285714286,0.0,1.8060833333333333,1444.8666666666666,False
2023,3,Perisher,28654,NSW,15000,1720,47,False,False,False,False,1.5285714285714287,-4.6,72.4,5.0,0.0,6.0,724.0,6.0,6.128571428571428,0.0,1.9102666666666666,609.6595744680851,False
2023,3,Charlotte Pass,1607,NSW,1500,1765,4,False,False,False,False,,,,,,,,,,,1.0713333333333332,401.75,False
2023,4,Mt. Baw Baw,17116,VIC,5000,1460,7,False,False,False,False,1.957142857142857,-1.4428571428571428,57.4,6.0,0.0,6.0,498.0,6.0,3.4,0.0,3.4232,2445.1428571428573,False
2023,4,Mt. Stirling,710,VIC,2000,1400,0,False,False,False,False,,,,,,,,,,,0.355,710.0,False
2023,4,Mt. Hotham,33179,VIC,8000,1750,14,False,False,False,False,3.0,-2.6,0.6000000000000001,0.0,0.0,2.0,0.0,1.0,7.1499999999999995,0.0,4.147375,2369.9285714285716,False
2023,4,Falls Creek,29896,VIC,8500,1600,15,False,False,False,False,0.9000000000000001,-3.6714285714285717,13.6,6.0,2.0,6.0,76.0,6.0,4.571428571428571,0.0,3.517176470588235,1993.0666666666666,False
2023,4,Mt. Buller,49596,VIC,10000,1805,20,False,False,False,False,1.6857142857142855,-2.3714285714285714,19.6,5.0,0.0,6.0,96.0,6.0,4.057142857142857,0.0,4.9596,2479.8,False
2023,4,Selwyn,8400,NSW,4000,1614,8,False,False,False,False,2.7714285714285714,-1.157142857142857,39.6,5.0,0.0,5.0,342.0,5.0,3.9285714285714284,0.0,2.1,1050.0,False
2023,4,Thredbo,44587,NSW,12000,1370,15,False,False,False,False,-1.2,-4.971428571428571,16.6,7.0,2.0,7.0,166.0,7.0,3.771428571428572,0.0,3.7155833333333335,2972.4666666666667,False
2023,4,Perisher,59114,NSW,15000,1720,47,False,False,False,False,2.3714285714285714,-2.7,68.2,5.0,0.0,6.0,676.0,6.0,5.071428571428571,0.0,3.940933333333333,1257.7446808510638,False
2023,4,Charlotte Pass,3258,NSW,1500,1765,4,False,False,False,False,,,,,,,,,,,2.172,814.5,False
2023,5,Mt. Baw Baw,14690,VIC,5000,1460,7,False,False,False,False,2.9285714285714284,-0.3,25.4,3.0,0.0,6.0,116.0,6.0,3.2285714285714286,0.0,2.938,2098.5714285714284,False
2023,5,Mt. Stirling,678,VIC,2000,1400,0,False,False,False,False,,,,,,,,,,,0.339,678.0,False
2023,5,Mt. Hotham,34315,VIC,8000,1750,14,False,False,False,False,0.9857142857142858,-1.7,59.4,5.0,0.0,7.0,362.0,7.0,2.685714285714286,0.0,4.289375,2451.0714285714284,False
2023,5,Falls Creek,34384,VIC,8500,1600,15,False,False,False,False,1.4142857142857144,-1.5571428571428572,57.99999999999999,4.0,0.0,6.0,18.0,6.0,2.9714285714285715,0.0,4.045176470588236,2292.266666666667,False
2023,5,Mt. Buller,58139,VIC,10000,1805,20,False,False,False,False,1.457142857142857,-0.8285714285714285,56.0,4.0,0.0,7.0,14.0,7.0,2.2857142857142856,0.0,5.8139,2906.95,False
2023,5,Selwyn,9149,NSW,4000,1614,8,False,False,False,False,3.642857142857143,0.9571428571428573,60.4,2.0,0.0,5.0,132.0,5.0,2.6857142857142855,0.0,2.28725,1143.625,False
2023,5,Thredbo,49756,NSW,12000,1370,15,False,False,False,False,0.5571428571428572,-3.1571428571428575,32.0,4.0,0.0,7.0,158.0,7.0,3.7142857142857144,0.0,4.146333333333334,3317.0666666666666,False
2023,5,Perisher,66365,NSW,15000,1720,47,False,False,False,False,2.7714285714285714,-1.5999999999999999,105.2,4.0,0.0,6.0,836.0,6.0,4.371428571428571,1.0,4.424333333333333,1412.0212765957447,False
2023,5,Charlotte Pass,3688,NSW,1500,1765,4,False,False,False,False,,,,,,,,,,,2.458666666666667,922.0,False
2023,6,Mt. Baw Baw,9419,VIC,5000,1460,7,False,True,False,False,4.1,-0.21428571428571427,7.4,0.0,0.0,5.0,0.0,5.0,4.314285714285714,0.0,1.8838,1345.5714285714287,False
2023,6,Mt. Stirling,844,VIC,2000,1400,0,False,True,False,False,,,,,,,,,,,0.422,844.0,False
2023,6,Mt. Hotham,44648,VIC,8000,1750,14,False,True,False,False,1.4000000000000001,-1.5714285714285714,47.2,4.0,0.0,7.0,434.0,7.0,2.9714285714285715,0.0,5.581,3189.1428571428573,False
2023,6,Falls Creek,39352,VIC,8500,1600,15,False,True,False,False,3.1714285714285717,-1.1285714285714286,45.8,3.0,0.0,6.0,234.0,6.0,4.3,0.0,4.6296470588235294,2623.4666666666667,False
2023,6,Mt. Buller,51039,VIC,10000,1805,20,False,True,False,False,3.5666666666666664,-0.9285714285714286,76.6,3.0,0.0,5.0,462.0,5.0,4.633333333333334,0.0,5.1039,2551.95,False
2023,6,Selwyn,8950,NSW,4000,1614,8,False,True,False,False,6.114285714285714,1.1,10.6,0.0,0.0,1.0,0.0,1.0,5.014285714285714,0.0,2.2375,1118.75,False
2023,6,Thredbo,48555,NSW,12000,1370,15,False,True,False,False,2.5285714285714285,-1.9428571428571428,0.6,3.0,0.0,6.0,6.0,6.0,4.4714285714285715,0.0,4.04625,3237.0,False
2023,6,Perisher,63478,NSW,15000,1720,47,False,True,False,False,5.071428571428571,-0.7142857142857143,2.0,1.0,0.0,4.0,12.0,4.0,5.785714285714286,0.0,4.231866666666667,1350.595744680851,False
2023,6,Charlotte Pass,3573,NSW,1500,1765,4,False,True,False,False,,,,,,,,,,,2.382,893.25,False
2023,7,Mt. Baw Baw,10343,VIC,5000,1460,7,True,True,False,True,3.6000000000000005,-1.2428571428571427,17.0,1.0,0.0,5.0,62.0,5.0,4.8428571428571425,0.0,2.0686,1477.5714285714287,False
2023,7,Mt. Stirling,589,VIC,2000,1400,0,True,True,False,True,,,,,,,,,,,0.2945,589.0,False
2023,7,Mt. Hotham,35497,VIC,8000,1750,14,True,True,False,True,0.37142857142857144,-3.5285714285714285,3.6,6.0,0.0,7.0,34.0,7.0,3.9,0.0,4.437125,2535.5,False
2023,7,Falls Creek,39492,VIC,8500,1600,15,True,True,False,True,1.7142857142857142,-3.0,3.8000000000000003,5.0,0.0,7.0,38.0,7.0,4.714285714285714,0.0,4.646117647058824,2632.8,False
2023,7,Mt. Buller,46314,VIC,10000,1805,20,True,True,False,True,2.1,-2.8000000000000003,11.2,3.0,0.0,6.0,20.0,6.0,4.8999999999999995,0.0,4.6314,2315.7,False
2023,7,Selwyn,8106,NSW,4000,1614,8,True,True,False,True,5.6571428571428575,-0.9142857142857144,6.2,0.0,0.0,3.0,0.0,3.0,6.571428571428571,0.0,2.0265,1013.25,False
2023,7,Thredbo,44316,NSW,12000,1370,15,True,True,False,True,2.2285714285714286,-5.3999999999999995,2.8000000000000003,4.0,0.0,6.0,12.0,6.0,7.628571428571429,0.0,3.693,2954.4,False
2023,7,Perisher,58267,NSW,15000,1720,47,True,True,False,True,4.642857142857143,-4.542857142857143,5.4,2.0,0.0,4.0,36.0,4.0,9.185714285714285,0.0,3.8844666666666665,1239.723404255319,False
2023,7,Charlotte Pass,3165,NSW,1500,1765,4,True,True,False,True,,,,,,,,,,,2.11,791.25,False
2023,8,Mt. Baw Baw,10041,VIC,5000,1460,7,True,True,False,True,6.428571428571429,1.3857142857142857,16.6,0.0,0.0,2.0,0.0,2.0,5.042857142857144,0.0,2.0082,1434.4285714285713,False
2023,8,Mt. Stirling,673,VIC,2000,1400,0,True,True,False,True,,,,,,,,,,,0.3365,673.0,False
2023,8,Mt. Hotham,34086,VIC,8000,1750,14,True,True,False,True,3.3428571428571425,-0.4,24.6,1.0,0.0,6.0,30.0,6.0,3.742857142857143,0.0,4.26075,2434.714285714286,False
2023,8,Falls Creek,35667,VIC,8500,1600,15,True,True,False,True,4.314285714285715,0.09999999999999995,24.6,0.0,0.0,5.0,0.0,5.0,4.214285714285714,0.0,4.1961176470588235,2377.8,False
2023,8,Mt. Buller,46474,VIC,10000,1805,20,True,True,False,True,4.814285714285715,0.5571428571428572,18.8,0.0,0.0,4.0,0.0,4.0,4.257142857142857,0.0,4.6474,2323.7,False
2023,8,Selwyn,7770,NSW,4000,1614,8,True,True,False,True,7.928571428571429,2.4857142857142853,23.4,0.0,0.0,1.0,0.0,1.0,5.442857142857143,0.0,1.9425,971.25,False
2023,8,Thredbo,42124,NSW,12000,1370,15,True,True,False,True,3.457142857142857,-1.5999999999999999,7.8,1.0,0.0,6.0,0.0,6.0,5.057142857142857,0.0,3.5103333333333335,2808.266666666667,False
2023,8,Perisher,55647,NSW,15000,1720,47,True,True,False,True,5.585714285714286,-2.042857142857143,32.8,0.0,0.0,4.0,0.0,4.0,7.628571428571428,0.0,3.7098,1183.9787234042553,False
2023,8,Charlotte Pass,3090,NSW,1500,1765,4,True,True,False,True,,,,,,,,,,,2.06,772.5,False
2023,9,Mt. Baw Baw,7015,VIC,5000,1460,7,False,True,False,False,6.1000000000000005,0.5428571428571429,9.200000000000001,0.0,0.0,2.0,0.0,2.0,5.557142857142857,0.0,1.403,1002.1428571428571,False
2023,9,Mt. Stirling,1387,VIC,2000,1400,0,False,True,False,False,,,,,,,,,,,0.6935,1387.0,False
2023,9,Mt. Hotham,34067,VIC,8000,1750,14,False,True,False,False,3.8285714285714283,-0.7142857142857143,42.0,1.0,0.0,6.0,40.0,6.0,4.542857142857143,0.0,4.258375,2433.3571428571427,False
2023,9,Falls Creek,39490,VIC,8500,1600,15,False,True,False,False,4.214285714285714,-0.3857142857142857,40.6,1.0,0.0,4.0,22.0,4.0,4.6000000000000005,0.0,4.645882352941176,2632.6666666666665,False
2023,9,Mt. Buller,40587,VIC,10000,1805,20,False,True,False,False,5.057142857142857,-0.19999999999999998,42.8,1.0,0.0,3.0,86.0,3.0,5.257142857142857,0.0,4.0587,2029.35,False
2023,9,Selwyn,7424,NSW,4000,1614,8,False,True,False,False,9.085714285714285,2.628571428571429,16.2,0.0,0.0,0.0,0.0,0.0,6.457142857142857,0.0,1.856,928.0,False
2023,9,Thredbo,39758,NSW,12000,1370,15,False,True,False,False,4.6000000000000005,-1.2,36.2,0.0,0.0,4.0,0.0,4.0,5.8,0.0,3.3131666666666666,2650.5333333333333,False
2023,9,Perisher,52481,NSW,15000,1720,47,False,True,False,False,7.1571428571428575,-0.0571428571428572,22.8,0.0,0.0,1.0,0.0,1.0,7.214285714285714,0.0,3.4987333333333335,1116.6170212765958,False
2023,9,Charlotte Pass,2884,NSW,1500,1765,4,False,True,False,False,,,,,,,,,,,1.9226666666666667,721.0,False
2023,10,Mt. Baw Baw,7481,VIC,5000,1460,7,False,True,False,False,3.0714285714285716,-0.6428571428571429,23.8,4.0,0.0,4.0,238.0,4.0,3.7142857142857144,0.0,1.4962,1068.7142857142858,False
2023,10,Mt. Stirling,1495,VIC,2000,1400,0,False,True,False,False,,,,,,,,,,,0.7475,1495.0,False
2023,10,Mt. Hotham,35521,VIC,8000,1750,14,False,True,False,False,1.9142857142857144,-2.3285714285714287,3.2,4.0,0.0,7.0,30.0,7.0,4.242857142857143,0.0,4.440125,2537.214285714286,False
2023,10,Falls Creek,43353,VIC,8500,1600,15,False,True,False,False,2.757142857142857,-1.7857142857142858,11.600000000000001,3.0,0.0,6.0,50.0,6.0,4.542857142857143,0.0,5.100352941176471,2890.2,False
2023,10,Mt. Buller,37635,VIC,10000,1805,20,False,True,False,False,2.6714285714285713,-1.342857142857143,19.2,4.0,0.0,5.0,186.0,5.0,4.014285714285714,0.0,3.7635,1881.75,False
2023,10,Selwyn,7666,NSW,4000,1614,8,False,True,False,False,6.185714285714285,0.32857142857142857,12.0,0.0,0.0,2.0,0.0,2.0,5.857142857142857,0.0,1.9165,958.25,False
2023,10,Thredbo,40626,NSW,12000,1370,15,False,True,False,False,2.2666666666666666,-3.5285714285714285,2.2,3.0,0.0,6.0,0.0,6.0,5.7,0.0,3.3855,2708.4,False
2023,10,Perisher,54314,NSW,15000,1720,47,False,True,False,False,4.8428571428571425,-4.3428571428571425,12.0,1.0,0.0,5.0,0.0,5.0,9.185714285714285,0.0,3.6209333333333333,1155.6170212765958,False
2023,10,Charlotte Pass,2901,NSW,1500,1765,4,False,True,False,False,,,,,,,,,,,1.934,725.25,False
2023,11,Mt. Baw Baw,4999,VIC,5000,1460,7,False,True,False,False,3.528571428571429,-1.957142857142857,27.200000000000003,2.0,0.0,6.0,18.0,6.0,5.485714285714286,0.0,0.9998,714.1428571428571,False
2023,11,Mt. Stirling,2050,VIC,2000,1400,0,False,True,False,False,,,,,,,,,,,1.025,2050.0,False
2023,11,Mt. Hotham,37115,VIC,8000,1750,14,False,True,False,False,1.8142857142857143,-3.6,17.0,4.0,0.0,6.0,108.0,6.0,5.414285714285714,0.0,4.639375,2651.0714285714284,False
2023,11,Falls Creek,42005,VIC,8500,1600,15,False,True,False,False,2.3000000000000003,-3.3285714285714287,12.6,3.0,0.0,6.0,70.0,6.0,5.628571428571428,0.0,4.941764705882353,2800.3333333333335,False
2023,11,Mt. Buller,36754,VIC,10000,1805,20,False,True,False,False,3.3000000000000003,-2.7857142857142856,18.8,1.0,0.0,6.0,0.0,6.0,6.085714285714286,0.0,3.6754,1837.7,False
2023,11,Selwyn,7581,NSW,4000,1614,8,False,True,False,False,5.785714285714286,-1.0142857142857142,19.6,1.0,0.0,2.0,64.0,2.0,6.799999999999999,0.0,1.89525,947.625,False
2023,11,Thredbo,40364,NSW,12000,1370,15,False,True,False,False,1.8285714285714287,-4.6571428571428575,10.399999999999999,4.0,1.0,6.0,62.0,6.0,6.485714285714287,0.0,3.3636666666666666,2690.9333333333334,False
2023,11,Perisher,53176,NSW,15000,1720,47,False,True,False,False,5.1571428571428575,-3.585714285714286,29.2,1.0,0.0,3.0,120.0,3.0,8.742857142857144,0.0,3.5450666666666666,1131.404255319149,False
2023,11,Charlotte Pass,2949,NSW,1500,1765,4,False,True,False,False,,,,,,,,,,,1.966,737.25,False
2023,12,Mt. Baw Baw,3680,VIC,5000,1460,7,False,False,False,False,6.871428571428572,0.8285714285714285,22.799999999999997,0.0,0.0,1.0,0.0,1.0,6.042857142857143,0.0,0.736,525.7142857142857,False
2023,12,Mt. Stirling,906,VIC,2000,1400,0,False,False,False,False,,,,,,,,,,,0.453,906.0,False
2023,12,Mt. Hotham,30944,VIC,8000,1750,14,False,False,False,False,5.228571428571429,-0.15714285714285717,25.8,0.0,0.0,2.0,0.0,2.0,5.385714285714286,0.0,3.868,2210.285714285714,False
2023,12,Falls Creek,36988,VIC,8500,1600,15,False,False,False,False,5.771428571428571,0.5428571428571428,19.2,0.0,0.0,2.0,0.0,2.0,5.228571428571429,0.0,4.351529411764706,2465.866666666667,False
2023,12,Mt. Buller,33923,VIC,10000,1805,20,False,False,False,False,6.585714285714286,0.21428571428571427,23.4,0.0,0.0,0.0,0.0,0.0,6.371428571428572,0.0,3.3923,1696.15,False
2023,12,Selwyn,6278,NSW,4000,1614,8,False,False,False,False,9.657142857142857,2.457142857142857,12.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,1.5695,784.75,False
2023,12,Thredbo,34371,NSW,12000,1370,15,False,False,False,False,4.633333333333334,-0.54,18.6,0.0,0.0,4.0,0.0,3.0,5.16,0.0,2.86425,2291.4,False
2023,12,Perisher,45383,NSW,15000,1720,47,False,False,False,False,7.985714285714286,-1.4,21.4,0.0,0.0,0.0,0.0,0.0,9.385714285714284,0.0,3.025533333333333,965.5957446808511,False
2023,12,Charlotte Pass,2480,NSW,1500,1765,4,False,False,False,False,,,,,,,,,,,1.6533333333333333,620.0,False
2023,13,Mt. Baw Baw,1265,VIC,5000,1460,7,True,False,False,True,8.171428571428573,1.3714285714285714,57.800000000000004,0.0,0.0,2.0,0.0,2.0,6.8,0.0,0.253,180.71428571428572,False
2023,13,Mt. Stirling,1069,VIC,2000,1400,0,True,False,False,True,,,,,,,,,,,0.5345,1069.0,False
2023,13,Mt. Hotham,22969,VIC,8000,1750,14,True,False,False,True,6.028571428571429,-0.4857142857142857,23.400000000000002,0.0,0.0,3.0,0.0,3.0,6.514285714285714,0.0,2.871125,1640.642857142857,False
2023,13,Falls Creek,28811,VIC,8500,1600,15,True,False,False,True,6.585714285714286,-0.18571428571428575,31.4,0.0,0.0,2.0,0.0,2.0,6.771428571428571,0.0,3.389529411764706,1920.7333333333333,False
2023,13,Mt. Buller,18840,VIC,10000,1805,20,True,False,False,True,6.728571428571429,0.48571428571428565,32.4,0.0,0.0,2.0,0.0,2.0,6.242857142857143,0.0,1.884,942.0,False
2023,13,Selwyn,4244,NSW,4000,1614,8,True,False,False,True,8.950000000000001,1.6166666666666665,18.4,0.0,0.0,0.0,0.0,0.0,7.040000000000001,0.0,1.061,530.5,False
